ID AVG FITS BB_TYPE WORKFLOW PLATFORM NB_PIPELINE PIPELINE NB_CORES BB_NB_FILES DATA_MB LATENCY BANDWITH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
28183920 8 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 112.988 112.39 0.00532037 126.186 0.104592
28183920 9 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 113.657 115.477 0.0157542 149.121 0.237816
28183920 10 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 113.378 115.12 0.0151271 139.188 0.185428
28183920 11 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 113.48 116.443 0.0254484 141.392 0.19741
28183920 12 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 113.36 114.885 0.0132744 129.589 0.125234
28183920 13 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 125.094 133.875 0.0655883 153.925 0.187301
28183920 14 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 124.336 143.073 0.130966 182.082 0.317147
28183920 15 Y PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 116.441 127.302 0.0853145 141.637 0.177889
28183938 1 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 137.214 150.703 0.0895054 176.901 0.224347
28183938 2 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 133.686 146.835 0.0895481 161.128 0.170308
28183938 3 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 131.473 142.369 0.0765388 152.352 0.137047
28183938 4 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 132.134 141.456 0.0658983 177.545 0.255772
28183938 5 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 145.061 163.922 0.115062 186.427 0.221887
28183938 6 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 136.802 150.822 0.0929607 166.828 0.179982
28183938 7 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 143.554 161.456 0.11088 179.275 0.199256
28183938 8 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 271.693 357.505 0.240032 383.976 0.292423
28183938 9 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 181.957 226.228 0.195692 240.065 0.242048
28183938 10 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 147.007 165.04 0.109265 188.035 0.218192
28183938 11 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 141.506 157.733 0.102877 175.881 0.195443
28183938 12 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 138.059 154.09 0.104036 163.679 0.156527
28183938 13 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 132.213 144.212 0.0832035 149.734 0.11701
28183938 14 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 131.838 142.485 0.0747241 167.679 0.213747
28183938 15 Y STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 132.179 143.835 0.0810341 157.414 0.160309
28183954 1 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 128.199 133.401 0.0389975 138.376 0.0735459
28183954 2 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 132.74 140.252 0.0535609 157.338 0.156342
28183954 3 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 127.538 134.777 0.0537161 165.662 0.230135
28183954 4 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 128.193 136.89 0.0635315 162.719 0.212184
28183954 5 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 129.751 137.329 0.0551815 170.259 0.237919
28183954 6 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 138.196 151.29 0.0865541 170.47 0.189326
28183954 7 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 144.03 165.688 0.130721 179.067 0.195665
28183954 8 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 136.699 155.196 0.119184 164.86 0.170818
28183954 9 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 129.694 139.341 0.0692338 147.183 0.118824
28183954 10 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 128.054 135.657 0.0560436 147.816 0.133688
28183954 11 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 128.164 136.639 0.0620266 147.485 0.131002
28183954 12 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 130.779 140.078 0.0663854 165.433 0.209473
28183954 13 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 128.038 134.269 0.0464071 139.836 0.084367
28183954 14 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 125.732 132.539 0.0513628 141.853 0.113645
28183954 15 N STRIPED swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 131.386 140.883 0.067416 177.323 0.25906
28183966 1 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 119.047 121.246 0.0181389 148.712 0.199479
28183966 2 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 119.858 121.847 0.0163213 151.129 0.206918
28183966 3 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 120.418 123.888 0.0280056 146.078 0.175659
28183966 4 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 120.139 124.664 0.0363035 135.844 0.115613
28183966 5 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 117.906 120.795 0.0239177 132.888 0.112741
28183966 6 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 118.966 124.88 0.0473611 134.76 0.117198
28183966 7 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 129.186 138.148 0.0648745 151.113 0.145104
28183966 8 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 127.824 144.224 0.113714 162.907 0.215354
28183966 9 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 121.884 133.314 0.0857375 160.739 0.241726
28183966 10 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 120.839 127.177 0.0498378 144.39 0.163107
28183966 11 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 119.017 122.71 0.0300982 161.793 0.264389
28183966 12 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 120.91 126.253 0.0423214 133.192 0.0922125
28183966 13 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 119.287 124.02 0.0381647 143.866 0.170851
28183966 14 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 118.554 122.029 0.0284712 143.778 0.175434
28183966 15 N PRIVATE swarp-0.dax cori.xml 1 1 1 32 768.516 0.117647 2.32143 119.702 123.222 0.0285591 148.271 0.19268
28183921 1 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 116.117 112.786 0.0295323 138.016 0.15867
28183921 2 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 116.974 113.839 0.0275352 144.778 0.192049
28183921 3 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 115.933 112.331 0.0320672 134.077 0.135325
28183921 4 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 116.552 113.156 0.0300063 151.149 0.228893
28183921 5 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 115.471 111.513 0.0354895 117.896 0.0205726
28183921 6 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 116.543 113.146 0.0300216 160.907 0.275713
28183921 7 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 115.953 112.423 0.031397 133.167 0.12927
28183921 8 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 115.426 111.696 0.0333987 141.008 0.181424
28183921 9 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 114.994 110.964 0.0363151 128.724 0.106665
28183921 10 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 115.164 111.042 0.0371241 121.962 0.0557383
28183921 11 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 126.325 128.531 0.0171604 142.033 0.110595
28183921 12 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 126.487 129.142 0.0205585 142.664 0.113395
28183921 13 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 122.898 123.622 0.00585253 141.044 0.128656
28183921 14 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 117.037 114.439 0.0227029 121.731 0.0385579
28183921 15 Y PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 116.143 112.436 0.0329671 135.706 0.144154
28183939 1 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 140.945 150.583 0.0640045 186.487 0.244212
28183939 2 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 136.607 143.755 0.049725 199.609 0.315627
28183939 3 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 133.583 139.401 0.0417295 168.614 0.207758
28183939 4 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 136.594 143.897 0.0507478 168.879 0.191172
28183939 5 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 143.771 155.056 0.0727859 168.243 0.145461
28183939 6 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 136.581 143.837 0.0504457 166.563 0.180001
28183939 7 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 149.193 163.544 0.0877494 194.448 0.232734
28183939 8 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 300.595 393.556 0.236207 404.227 0.256369
28183939 9 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 165.878 187.628 0.115925 198.409 0.163961
28183939 10 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 149.647 164.068 0.0879011 170.704 0.123358
28183939 11 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 143.955 155.099 0.0718516 174.833 0.176615
28183939 12 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 141.003 150.578 0.0635856 155.098 0.0908741
28183939 13 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 134.191 140.085 0.0420751 183.911 0.27035
28183939 14 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 132.721 137.993 0.0382084 142.482 0.0685071
28183939 15 Y STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 137.735 145.719 0.0547933 168.98 0.184901
28183956 1 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 124.31 123.409 0.00730657 142.222 0.125938
28183956 2 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 120.693 118.056 0.0223325 140.107 0.138569
28183956 3 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 123.145 121.943 0.00985813 134.9 0.0871358
28183956 4 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 124.79 124.29 0.00402165 172.673 0.277307
28183956 5 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 123.09 121.798 0.010609 129.677 0.0507921
28183956 6 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 125.53 125.359 0.00136081 131.272 0.0437404
28183956 7 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 132.527 136.647 0.0301468 195.191 0.321039
28183956 8 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 129.791 133.062 0.0245833 177.003 0.26673
28183956 9 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 124.766 125.122 0.00284126 169.018 0.261817
28183956 10 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 123.341 122.055 0.0105297 127.233 0.0305951
28183956 11 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 123.82 123.138 0.00553486 155.164 0.202005
28183956 12 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 122.997 121.99 0.00825585 129.153 0.0476685
28183956 13 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 123.525 122.492 0.00843144 165.894 0.255398
28183956 14 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 126.475 126.677 0.00159124 222.138 0.430646
28183956 15 N STRIPED swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 122.305 120.609 0.0140552 140.835 0.131573
28183967 1 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 124.69 124.045 0.00519771 155.799 0.199677
28183967 2 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 124.595 125.556 0.00765237 144.27 0.136373
28183967 3 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 126.364 126.605 0.00190452 182.979 0.309409
28183967 4 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 127.641 128.713 0.00832639 177.222 0.279765
28183967 5 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 123.211 122.132 0.00883378 139.117 0.114341
28183967 6 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 132.113 135.277 0.0233835 167.901 0.213149
28183967 7 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 129.814 132.946 0.0235558 176.617 0.264998
28183967 8 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 129.541 133.107 0.0267906 153.61 0.156689
28183967 9 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 128.461 130.198 0.0133417 144.748 0.112524
28183967 10 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 125.31 125.251 0.000468251 150.086 0.165082
28183967 11 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 125.283 126.049 0.00607986 150.54 0.167777
28183967 12 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 128.712 130.863 0.0164373 142.226 0.0950206
28183967 13 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 129.648 131.344 0.012914 145.303 0.107738
28183967 14 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 126.014 126.206 0.00152386 145.053 0.131255
28183967 15 N PRIVATE swarp-0.dax cori.xml 1 1 1 4 96.0645 0.117647 2.32143 125.511 125.278 0.00185784 168.078 0.253258
28183916 1 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.06 114.386 0.01464 129.331 0.102614
28183916 2 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.446 114.311 0.0186747 131.899 0.117154
28183916 3 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.542 114.375 0.018946 120.314 0.0313464
28183916 4 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.669 114.596 0.0180934 129.465 0.0988332
28183916 5 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 115.542 112.707 0.0251505 120.765 0.0432531
28183916 6 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.218 113.906 0.0203023 129.783 0.104519
28183916 7 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.808 115.368 0.012483 160.554 0.272469
28183916 8 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 117.308 115.91 0.0120609 156.893 0.252303
28183916 9 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 115.495 112.65 0.0252559 121.702 0.0510007
28183916 10 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.382 113.646 0.0240753 137.689 0.154747
28183916 11 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 115.924 113.36 0.0226186 120.131 0.0350236
28183916 12 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 116.304 113.761 0.0223542 138.46 0.160019
28183916 13 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 115.068 111.928 0.0280584 180.44 0.36229
28183916 14 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 114.97 111.578 0.0304012 141.915 0.189871
28183916 15 Y PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 115.436 112.565 0.0255124 117.73 0.0194786
28183934 1 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 146.679 160.826 0.0879648 200.668 0.269049
28183934 2 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 139.075 148.459 0.0632104 205.632 0.323671
28183934 3 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 133.495 139.952 0.0461368 181.108 0.2629
28183934 4 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 139.365 148.787 0.0633249 174.309 0.200473
28183934 5 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 147.995 161.636 0.0843945 181.667 0.18535
28183934 6 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 134.405 141.617 0.0509295 171.538 0.216474
28183934 7 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 136.657 144.924 0.0570414 166.83 0.180858
28183934 8 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 268.621 345.604 0.222749 358.052 0.249773
28183934 9 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 164.794 188.411 0.125345 206.114 0.200469
28183934 10 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 135.619 142.957 0.0513353 162.734 0.166622
28183934 11 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 142.582 154.123 0.074886 162.993 0.125227
28183934 12 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 140.753 150.953 0.0675714 155.225 0.0932311
28183934 13 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 136.295 144.073 0.053982 183.701 0.258059
28183934 14 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 136.361 144.413 0.0557565 182.163 0.251433
28183934 15 Y STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 137.706 146.363 0.0591474 186.902 0.263219
28183951 1 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 130.795 135.572 0.0352368 145.487 0.100986
28183951 2 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 128.33 130.156 0.0140301 180.739 0.289969
28183951 3 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 129.649 132.413 0.020875 147.08 0.118511
28183951 4 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 131.433 135.143 0.0274472 144.429 0.0899808
28183951 5 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 132.103 137.294 0.037805 161.406 0.181547
28183951 6 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 130.748 134.83 0.0302728 185.988 0.297008
28183951 7 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 132.651 136.742 0.0299148 171.768 0.227731
28183951 8 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 140.909 149.622 0.0582318 208.298 0.323521
28183951 9 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 140.712 150.552 0.0653603 189.646 0.258031
28183951 10 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 131.941 136.668 0.0345818 159.769 0.174175
28183951 11 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 130.59 133.391 0.0210003 175.839 0.257335
28183951 12 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 129.422 132.741 0.0250019 140.171 0.0766855
28183951 13 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 130.578 133.715 0.023463 162.85 0.198169
28183951 14 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 129.031 131.652 0.0199099 169.305 0.237881
28183951 15 N STRIPED swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 127.71 129.477 0.0136431 150.64 0.152212
28183961 1 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 128.217 129.681 0.0112872 138.293 0.0728593
28183961 2 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 128.599 130.361 0.0135161 152.505 0.156753
28183961 3 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 124.582 124.698 0.000926386 145.709 0.144991
28183961 4 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 129.198 131.561 0.01796 173.314 0.254544
28183961 5 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 128.496 130.412 0.0146982 159.941 0.196606
28183961 6 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 133.882 138.556 0.0337319 167.08 0.198694
28183961 7 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 131.401 137.218 0.0423894 165.758 0.207272
28183961 8 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 134.796 142.284 0.0526287 179.736 0.250036
28183961 9 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 129.504 132.852 0.0252035 151.948 0.147713
28183961 10 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 130.626 134.231 0.0268555 139.14 0.0611881
28183961 11 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 126.955 129.147 0.0169755 137.64 0.0776303
28183961 12 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 130.153 133.519 0.0252111 161.472 0.193963
28183961 13 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 126.716 128.148 0.011173 155.253 0.183812
28183961 14 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 126.186 126.804 0.00487682 133.277 0.0532089
28183961 15 N PRIVATE swarp-0.dax cori.xml 1 1 1 8 192.129 0.117647 2.32143 128.409 130.498 0.016009 166.518 0.228857
28184663 1 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 113.232 107.608 0.0522625 129.409 0.125006
28184663 2 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 114.318 109.182 0.047042 114.994 0.00587681
28184663 3 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 113.255 107.563 0.0529141 130.789 0.134063
28184663 4 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 112.883 107.066 0.054324 111.819 0.00951362
28184663 5 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 113.868 108.477 0.0496916 129.608 0.121444
28184663 6 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 112.91 107.098 0.0542601 118.435 0.0466536
28184663 7 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 114.645 109.686 0.0452112 122.478 0.0639526
28184663 8 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 112.849 107.009 0.0545754 123.725 0.0879013
28184663 9 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 112.306 106.201 0.0574868 114.067 0.0154353
28184663 10 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 112.194 106.015 0.0582864 117.273 0.0433048
28184663 11 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 113.365 107.758 0.0520301 138.24 0.179938
28184663 12 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 112.633 106.618 0.0564131 124.007 0.0917166
28184663 13 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 115.156 110.449 0.0426103 127.508 0.0968741
28184663 14 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 113.459 107.901 0.0515111 122.358 0.072722
28184663 15 Y PRIVATE swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 114.362 109.279 0.0465089 130.128 0.121158
28184915 1 Y STRIPED swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 139.057 147.253 0.0556563 167.837 0.171475
28184915 2 Y STRIPED swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 133.73 139.103 0.0386262 155.416 0.139538
28184915 3 Y STRIPED swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 143.589 154.499 0.0706115 171.609 0.163277
28184915 4 Y STRIPED swarp-0.dax cori.xml 1 1 32 0 0 0.117647 2.32143 136.469 143.225 0.0471706 181.846 0.249538
