ID START END FITS NB_PIPELINE NB_CORES AVG PIPELINE BB_TYPE BB_ALLOC_SIZE_MB TOTAL_NB_FILES BB_NB_FILES TOTAL_SIZE_FILES_MB BB_SIZE_FILES_MB MAKESPAN_S WALLTIME_S STAGEIN_TIME_S STAGEIN_WALLTIME_S RESAMPLE_TIME_S RESAMPLE_WALLTIME_S COMBINE_TIME_S COMBINE_WALLTIME_S STAGEOUT_TIME_S STAGEOUT_WALLTIME_S
27829588   N 1 32 1 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 117.1720393479541 121.33533483 0.00023568491451442242 0.134832227 90.813 92.217257067 26.265 27.41045075 0.09380366303957999 0
27829588   N 1 32 2 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 122.81462845404819 127.134255388 0.00040354300290346146 0.094505462 94.641 96.032724501 28.077 29.415620935 0.09622491104528308 0
27829588   N 1 32 3 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 118.66311231107079 132.881510532 0.00024324003607034683 0.144190545 91.89 102.560595188 26.629 28.422601883 0.14386907103471458 0
27829588   N 1 32 4 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 117.02884374976159 146.513285283 0.0001961409579962492 0.636094318 90.923 116.506563032 25.972 27.000558387 0.13364760880358517 0
27829588   N 1 32 5 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 120.19018238710052 130.746320517 0.00021200906485319138 0.100074622 91.594 94.722319483 28.213 30.752881474 0.38297037803567946 0
27829588   N 1 32 6 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 120.85090709702484 139.000341386 0.00033754901960492134 0.103827097 95.387 110.554160211 25.274 26.458205359 0.18956954800523818 0
27829588   N 1 32 7 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 114.43858952425234 124.742878727 0.000211640028283 0.099385782 88.717 90.794984707 25.55 32.192761291 0.1713778842240572 0
27829588   N 1 32 8 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 120.74827062006666 137.390031672 0.0002517891116440296 0.152771985 95.49 97.860591246 25.124 38.444630732 0.13401883095502853 0
27829588   N 1 32 9 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 117.17421210313029 126.575184148 0.00032762298360466957 0.110700758 90.047 96.037651912 26.975 29.220337853 0.1518844801466912 0
27829588   N 1 32 10 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 115.77028435799666 124.586585521 0.0006124950014054775 0.146385546 90.191 91.822224279 25.455 29.75654422 0.12367186299525201 0
27829588   N 1 32 11 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 147.64784119806066 157.458781356 0.000355397118255496 0.100031112 121.028 125.729992856 26.454 29.990130663 0.16548580094240606 0
27829588   N 1 32 12 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 131.34470950197615 137.512267189 0.0003364130388945341 0.12764308 103.485 105.493842648 27.713 30.173885629 0.14637308893725276 0
27829588   N 1 32 13 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 113.01352260600589 148.167388847 0.00032761390320956707 0.120193594 87.611 96.640422006 25.276 27.723199859 0.1261949921026826 0
27829588   N 1 32 14 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 117.27187418800406 135.389490729 0.004490365041419864 0.301597172 91.196 95.193418906 25.828 38.446800345 0.24338382296264172 0
27829588   N 1 32 15 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 134.49892868308535 145.876941512 0.00024367286823689938 0.112696222 108.64 112.948639636 25.738 31.880851522 0.12068501021713018 0
27825307   Y 1 32 1 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 110.45040803280472 123.386230106 0.0004953120369464159 0.17040731 87.463 96.022016617 22.874 26.36106005 0.11291272076778114 0
27825307   Y 1 32 2 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 106.70323657700233 118.900381023 0.0007458450272679329 0.102886208 84.85 86.030239059 21.706 31.564854772 0.14649073197506368 0
27825307   Y 1 32 3 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 108.70971992980316 118.753223307 0.0007152489852160215 0.124814465 85.655 92.54549909 22.939 24.148659062 0.11500468081794679 0
27825307   Y 1 32 4 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 109.27160539127885 130.644049021 0.00036178319714963436 0.094322833 86.863 94.496517471 22.272 35.133588021 0.13624360808171332 0
27825307   Y 1 32 5 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 109.84514890003018 119.492005339 0.0005226361099630594 0.176932368 86.132 88.271675056 23.523 27.684193376 0.18962626392021775 0
27825307   Y 1 32 6 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 110.46000993817486 128.170009224 0.00020651007071137428 0.133394446 88.16 91.866147724 22.091 35.140580089 0.20880342810414732 0
27825307   Y 1 32 7 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 110.44993110221438 123.066638937 0.0002132020890712738 0.134458167 87.417 91.693843967 22.767 29.30393833 0.2657179001253098 0
27825307   Y 1 32 8 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 110.09020479694195 139.321114842 0.0002488608006387949 1.091617647 88.076 109.9929146 21.822 25.58056098 0.19195593614131212 0
27825307   Y 1 32 9 1 PRIVATE 201.39999999999998 32 0 768.515625 0.0 110.28888811495528 137.354474776 0.0002487578894942999 0.147443968 85.549 86.59733105 24.292 47.646340598 0.44763935706578195 0
