ID START END FITS NB_PIPELINE NB_CORES AVG PIPELINE BB_TYPE BB_ALLOC_SIZE_MB TOTAL_NB_FILES BB_NB_FILES TOTAL_SIZE_FILES_MB BB_SIZE_FILES_MB MAKESPAN_S WALLTIME_S STAGEIN_TIME_S STAGEIN_WALLTIME_S RESAMPLE_TIME_S RESAMPLE_WALLTIME_S COMBINE_TIME_S COMBINE_WALLTIME_S STAGEOUT_TIME_S STAGEOUT_WALLTIME_S
28171221   Y 16 1 1 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 158.413238312982 203.988081101 4.678402851102874 4.796990906 111.862 138.728022764 40.86 59.117583462 1.012835461879149 0
28171221   Y 16 1 2 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 156.85561010368167 186.791639682 4.228123165899888 4.333839296 111.434 136.441545473 40.456 44.938810888 0.7374869377817959 0
28171221   Y 16 1 3 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 159.50153916301204 190.385162055 5.9627655991353095 6.089413648 111.814 134.950943675 40.861 47.193736927 0.8637735638767481 0
28171221   Y 16 1 4 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 159.76144435602987 193.443024655 4.9157567149959505 5.018712303 111.339 136.46542413 40.968 48.990629944 2.5386876410339028 0
28171221   Y 16 1 5 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 159.34760501514748 189.554560398 5.509232737123966 5.598061161 111.445 135.185882482 41.109 47.146993498 1.2843722780235112 0
28171221   Y 16 1 6 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 159.5729002969563 201.744091105 5.9041818249970675 5.997769206 111.903 116.599024418 40.973 77.991291389 0.7927184719592333 0
28171221   Y 16 1 7 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 160.64266824995727 188.390031622 7.2801780810114 7.367513994 111.355 124.63525417 41.384 55.49928408 0.6234901689458638 0
28171221   Y 16 1 8 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 159.06596231788396 181.008037412 5.471220102859661 5.584622306 111.485 127.194717827 41.495 47.343302613 0.6147422150243074 0
28171221   Y 16 1 9 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 159.208515351966 170.085683199 5.620617127977312 5.722274715 111.644 117.762667813 41.229 45.58072107 0.7148982239887118 0
28171221   Y 16 1 10 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 158.8266291511599 176.068249919 5.706537727965042 5.800142858 111.526 116.345501731 40.836 52.044998834 0.7580914231948555 0
28171221   Y 16 1 11 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 158.66795267482848 169.217302913 5.384111759020016 5.4801371 111.193 115.311539037 40.941 46.93109429 1.1498409158084542 0
28171221   Y 16 1 12 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 160.27673594490997 175.210328538 6.466585143003613 6.592140419 111.7 118.453248345 40.996 48.558239164 1.1141508019063622 0
28171221   Y 16 1 13 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 158.09319817609338 174.267193791 4.672728527104482 4.794760709 111.365 119.230914713 40.643 48.483616241 1.4124696489889175 0
28171221   Y 16 1 14 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 160.6724466480054 180.246027506 6.632410307880491 6.727886148 111.759 113.758528544 41.719 58.878737815 0.5620363401249051 0
28171221   Y 16 1 15 9 PRIVATE 281.9599999999999 512 32 12296.25 768.515625 158.0726435680669 186.941227009 5.520960102090612 5.699261769 111.422 114.47818238 40.575 65.920168366 0.554683465976268 0
28171229   Y 16 1 1 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 200.41036916299538 246.051661354 5.756702393293381 5.869320005 136.511 169.320653084 56.926 68.651622232 1.2166667697019875 0
28171229   Y 16 1 2 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 200.393808630649 236.44936696 3.4792764158919454 3.575315488 136.626 155.070181991 57.494 74.680032054 2.794532214757055 0
28171229   Y 16 1 3 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 201.5566697974354 232.553450255 4.41752202808857 4.514535374 135.414 152.738897703 59.622 72.896393954 2.1031477693468332 0
28171229   Y 16 1 4 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 220.59853717274592 244.076127755 4.825628829654306 4.929614771 147.236 159.021664587 65.093 75.5646749 3.443908343091607 0
28171229   Y 16 1 5 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 203.42853481011466 234.16297457 5.723062112927437 5.823012952 138.466 152.810384897 58.249 74.125805176 0.9904726971872151 0
28171229   Y 16 1 6 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 220.9601053763777 253.846269524 4.406856642104685 5.169356223 152.628 170.393187834 61.133 75.114656771 2.7922487342730165 0
28171229   Y 16 1 7 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 214.67124123189598 250.331954301 6.861008537001908 7.027214745 147.379 166.91492025 58.191 73.609340529 2.2402326948940754 0
28171229   Y 16 1 8 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 205.91444916655124 230.937803615 5.888206341769546 6.030209335 139.704 158.582481036 58.898 64.508590894 1.424242824781686 0
28171229   Y 16 1 9 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 201.4697128070183 231.939330758 6.222782101016492 6.34692958 135.596 159.276962793 57.19 63.42735495 2.460930706001818 0
28171229   Y 16 1 10 9 STRIPED 281.9599999999999 512 32 12296.25 768.515625 201.21593047010526 226.93690244 6.523685400839895 6.660062408 134.793 147.431932074 56.154 68.650442493 3.7452450692653656 0
