ID START END FITS NB_PIPELINE NB_CORES AVG PIPELINE BB_TYPE BB_ALLOC_SIZE_MB TOTAL_NB_FILES BB_NB_FILES TOTAL_SIZE_FILES_MB BB_SIZE_FILES_MB BANDWIDTH_MBS MAKESPAN_S WALLTIME_S STAGEIN_TIME_S STAGEIN_WALLTIME_S RESAMPLE_TIME_S RESAMPLE_WALLTIME_S COMBINE_TIME_S COMBINE_WALLTIME_S STAGEOUT_TIME_S STAGEOUT_WALLTIME_S
30884697   Y 1 16 1 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 104.70016950072481 39.88515645499676 56.943524577 7.340156454996759 7.494027568 15.523 20.210624703 17.022 27.219830632 1.023089358001016 0
30884697   Y 1 16 2 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 128.46622729416328 38.48023860999861 60.747508333 5.982238609998603 6.125602226 15.84 20.515210901 16.658 31.07571215 1.6059258209970722 0
30884697   Y 1 16 3 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 88.01729709019648 41.20941587400096 56.644392057 8.731415874000959 8.898019819 15.867 17.365700367 16.611 28.65636111 0.973638810999546 0
30884697   Y 1 16 4 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 131.3667477817767 37.81615339099846 62.481015656 5.850153390998457 5.995791758 15.512 19.19396613 16.454 35.357510504 1.0859441430002335 0
30884697   Y 1 16 5 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 121.72534592688332 38.51152179899841 53.564009094 6.3135217989984085 6.472168809 15.57 26.71447324 16.628 18.818310504 0.8461555899993982 0
30884697   Y 1 16 6 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 167.33074611086508 36.96279386999697 66.075158346 4.592793869996967 4.74276451 15.474 36.409237025 16.896 22.178059076 1.0307521799986716 0
30884697   Y 1 16 7 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 119.53021718124911 38.24946731900157 57.838187895 6.42946731900156 6.70141667 15.493 26.389473692 16.327 22.569035331 0.8795679110007768 0
30884697   Y 1 16 8 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 132.60478677953213 37.82853456299982 106.480001576 5.795534562999819 6.707795579 15.477 19.767269202 16.556 77.450502669 0.9096245750006346 0
30884697   Y 1 16 9 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 104.34440597526437 39.4931828080001 60.078802948 7.3651828080001 7.512250034 15.513 18.453376514 16.615 32.306977585 0.8811147560008976 0
30884697   Y 1 16 10 0 PRIVATE 201.39999999999998 32 32 768.515625 768.515625 186.61634516404933 36.55115816200033 56.844707444 4.118158162000327 4.261315822 15.561 17.626718731 16.872 33.232531755 0.9125903960011783 0
