ID AVG FITS BB_TYPE WORKFLOW PLATFORM NB_PIPELINE PIPELINE NB_CORES BB_NB_FILES DATA_MB LATENCY BANDWIDTH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
105458 11 N SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 64.5151 76.2265 0.153639 79.548 0.188979
105458 12 N SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 64.4283 76.1202 0.153598 79.5006 0.189587
105458 13 N SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 64.4732 76.1727 0.153592 79.5904 0.189938
105458 14 N SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 64.4589 76.1577 0.153613 79.66 0.190825
105458 15 N SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 64.4098 76.0895 0.1535 79.5011 0.189825
105463 1 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.6958 75.1092 0.151957 78.9574 0.193288
105463 2 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.693 74.7539 0.147964 78.3383 0.186949
105463 3 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7088 74.7224 0.147393 78.2595 0.185928
105463 4 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.6961 74.7169 0.147501 78.9829 0.193545
105463 5 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7173 75.438 0.155369 79.0961 0.194432
105463 6 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7096 74.745 0.147641 78.3339 0.186692
105463 7 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7255 74.7388 0.147357 78.2901 0.186034
105463 8 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.6608 74.6745 0.147489 78.1455 0.185356
105463 9 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.6997 74.721 0.147499 78.2235 0.18567
105463 10 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.6934 74.6972 0.147312 78.1171 0.184642
105463 11 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.6973 74.7055 0.147355 78.1825 0.185274
105463 12 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7149 74.7253 0.147345 78.1378 0.184583
105463 13 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7084 74.7137 0.147299 78.1125 0.184402
105463 14 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7361 74.7537 0.147386 78.1886 0.184842
105463 15 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 1 32 768.516 0.166667 3.09524 63.7028 74.7194 0.14744 78.1538 0.184906
105462 1 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 18.1233 17.8417 0.0157814 21.6208 0.161768
105462 2 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 18.09 18.854 0.040523 22.577 0.198742
105462 3 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 18.0517 17.8668 0.0103467 21.4117 0.156924
105462 4 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.5092 17.1677 0.0198916 20.9114 0.162695
105462 5 N SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 18.2182 18.2876 0.00379658 22.0436 0.173537
