ID START END FITS NB_PIPELINE NB_CORES AVG PIPELINE BB_TYPE BB_ALLOC_SIZE_MB TOTAL_NB_FILES BB_NB_FILES TOTAL_SIZE_FILES_MB BB_SIZE_FILES_MB BANDWIDTH_MBS MAKESPAN_S WALLTIME_S STAGEIN_TIME_S STAGEIN_WALLTIME_S RESAMPLE_TIME_S RESAMPLE_WALLTIME_S COMBINE_TIME_S COMBINE_WALLTIME_S STAGEOUT_TIME_S STAGEOUT_WALLTIME_S
105461   N 1 16 1 0 ONNODE 1.0 32 32 768.515625 768.515625 636.907102931051 16.940636919989252 21.065726664 1.2066369199892506 2.588855817 11.804 12.582015863 3.93 4.57882346 0.08291394507978112 0
105461   N 1 16 2 0 ONNODE 1.0 32 32 768.515625 768.515625 462.058617582773 17.389242705049924 22.541890863 1.6632427050499246 2.784665504 11.815 12.536005374 3.911 4.584684294 0.2773380590369925 0
105461   N 1 16 3 0 ONNODE 1.0 32 32 768.515625 768.515625 561.7385103575311 17.3981020810036 21.407384334 1.3681020810035989 2.545126456 12.151 12.952450406 3.879 4.557165816 0.08402353909332305 0
105461   N 1 16 4 0 ONNODE 1.0 32 32 768.515625 768.515625 568.6835584597843 17.54139413399156 21.467972645 1.3513941339915618 2.485946496 12.222 12.999054349 3.968 4.623090361 0.08375524694565684 0
105461   N 1 16 5 0 ONNODE 1.0 32 32 768.515625 768.515625 577.2035763821513 17.493446402007713 21.480753474 1.331446402007714 2.398726361 12.248 13.021193628 3.914 4.653576427 0.08345365303102881 0
105461   N 1 16 6 0 ONNODE 1.0 32 32 768.515625 768.515625 594.8800253515045 17.51888339202665 21.505494401 1.291883392026648 2.43710269 12.34 13.126311336 3.887 4.560671395 0.08391310099978 0
105461   N 1 16 7 0 ONNODE 1.0 32 32 768.515625 768.515625 595.4110259711551 17.4907312620664 21.489575016 1.2907312620664015 2.439386308 12.31 13.050720881 3.89 4.594467303 0.08382985705975443 0
105461   N 1 16 8 0 ONNODE 1.0 32 32 768.515625 768.515625 621.011218375984 17.040522933981382 21.538864878 1.2375229339813814 2.347771962 11.91 12.679162482 3.893 4.606060466 0.31390249100513756 0
105461   N 1 16 9 0 ONNODE 1.0 32 32 768.515625 768.515625 615.060085293561 17.256496827018445 21.309431843 1.2494968270184472 2.362795519 12.036 12.743474004 3.971 4.692295279 0.08687097998335958 0
105461   N 1 16 10 0 ONNODE 1.0 32 32 768.515625 768.515625 604.6105140410552 17.299092062001115 21.20684567 1.2710920620011166 2.474856892 12.179 12.886920606 3.849 4.495460988 0.08319137000944465 0
105461   N 1 16 11 0 ONNODE 1.0 32 32 768.515625 768.515625 609.1508705585337 17.408617871932684 21.411284011 1.2616178719326854 2.39103702 12.228 13.048207693 3.919 4.584025379 0.08335461607202888 0
105461   N 1 16 12 0 ONNODE 1.0 32 32 768.515625 768.515625 623.8054779162957 17.058979602947833 21.906052598 1.2319796029478312 3.248210611 11.976 12.78718861 3.851 4.515830317 0.08505398302804679 0
105461   N 1 16 13 0 ONNODE 1.0 32 32 768.515625 768.515625 612.980573270155 17.05173569491785 20.960157324 1.2537356949178502 2.397160289 11.956 12.721133094 3.842 4.513729107 0.08422312408220023 0
105461   N 1 16 14 0 ONNODE 1.0 32 32 768.515625 768.515625 616.6287320683019 17.033318222023546 21.036306859 1.2463182220235467 2.423321803 11.911 12.690968336 3.876 4.540632915 0.08415382192470133 0
105461   N 1 16 15 0 ONNODE 1.0 32 32 768.515625 768.515625 516.4921863003709 17.33995208404772 21.183629537 1.4879520840477198 2.609569474 11.968 12.698420422 3.884 4.529178727 0.08415763406082988 0
105466   Y 1 16 1 0 ONNODE 1.0 32 32 768.515625 768.515625 667.0680749163663 15.38407975602243 19.377693348 1.152079756022431 2.257546846 11.136 11.940239595 3.096 3.766676065 0.08453738398384303 0
105466   Y 1 16 2 0 ONNODE 1.0 32 32 768.515625 768.515625 632.9398653587036 15.369200063957832 22.248519734 1.2142000639578328 2.360214281 11.094 11.928799405 3.061 3.816961121 0.7793349390849471 0
105466   Y 1 16 3 0 ONNODE 1.0 32 32 768.515625 768.515625 270.93949971181996 17.03448425503634 21.8102866 2.836484255036339 4.852488723 11.073 11.770028011 3.125 3.793616749 0.08501731604337692 0
105466   Y 1 16 4 0 ONNODE 1.0 32 32 768.515625 768.515625 106.38491814399826 21.356915179027244 27.014919764 7.2239151790272444 10.173277266 11.084 11.807263845 3.049 3.708590951 0.08498494699597359 0
105466   Y 1 16 5 0 ONNODE 1.0 32 32 768.515625 768.515625 527.9453919591111 15.54467256899085 20.048459468 1.455672568990849 2.742978022 11.102 11.866482322 2.987 3.632511099 0.08486940001603216 0
105466   Y 1 16 6 0 ONNODE 1.0 32 32 768.515625 768.515625 597.5855202295749 15.439034549004399 19.387619163 1.2860345490043983 2.48747405 11.095 11.821972115 3.058 3.728798354 0.08443944796454161 0
105466   Y 1 16 7 0 ONNODE 1.0 32 32 768.515625 768.515625 629.3308526122464 15.429163116046228 20.396018154 1.2211631160462275 2.40970157 11.114 11.947617612 3.094 4.12777744 0.08398250001482666 0
105466   Y 1 16 8 0 ONNODE 1.0 32 32 768.515625 768.515625 616.6730108686434 15.362228732983581 25.014551814 1.2462287329835817 2.93131964 11.067 12.071198237 3.049 3.889425298 0.5480018140515313 0
105466   Y 1 16 9 0 ONNODE 1.0 32 32 768.515625 768.515625 143.23683144134083 19.55634924199805 25.260655403 5.365349241998047 8.307668511 11.076 11.875188866 3.115 3.758026617 0.08379932097159326 0
